"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene2414",13.3976245587564,2.67080955570981,1.07774157250775,2.47815396922586,0.0132064141701309,1
"gene148",5.34074024192701,-5.26309859869621,2.12761521655276,-2.47370791379452,0.0133718971620034,1
"gene2719",4.16397989286165,-6.02658162004741,2.44373760192717,-2.46613286765926,0.0136580660616141,1
"gene3168",50.3780888366297,-1.73084975275386,0.704151009071661,-2.45806613986931,0.0139687445535223,1
"gene2753",3.49774847645973,4.91294367371218,1.99892693023597,2.45779052720662,0.0139794687152469,1
"CYB5R3",21.8748966943154,-2.07904345512651,0.84601067437679,-2.45746716689836,0.0139920600152728,1
"gene6854",13.4981252190287,-2.84481032566774,1.15841618695738,-2.45577570280655,0.0140580870694545,1
"gene90",43.4404246155695,-1.88067234174173,0.766332498953005,-2.45412056034578,0.014122962334042,1
"gene8247",4.52511026401708,5.35367984121689,2.18170856338918,2.45389321518737,0.0141318940018304,1
"gene7123",28.785651998928,-2.40915418983979,0.982478242197641,-2.45211963620783,0.0142017435662019,1
"gene2222",57.788476783655,-1.97382947083103,0.805691087019541,-2.44985888838951,0.0142912210004651,1
"gene360",37.1024447471672,-1.50462898397952,0.61518311000785,-2.44582297449668,0.0144521941324491,1
"gene2930",14.0380405854312,3.15295241213019,1.29187280887282,2.44060590986599,0.0146626458105532,1
"gene5265",17.5229079887106,3.09832634005688,1.27009018657623,2.43945380635451,0.0147094831510207,1
"gene5881",8.74636240539883,4.03698461994069,1.65528785590245,2.4388414411098,0.0147344317350705,1
"GCN1L1",153.624520678449,-1.37312479817413,0.563788610923163,-2.43553128170812,0.0148699388093071,1
"gene12551",6.50797447406584,-4.87975792502832,2.00912311591905,-2.42879985122073,0.0151488926186571,1
"NUDT3",26.6518619016145,-2.65759192647748,1.09421277354051,-2.42877070231816,0.0151501105173022,1
"gene544",12.8730827171243,-2.39791754118035,0.987392379884653,-2.4285355954038,0.0151599369008336,1
"GART",17.9590544842641,3.49682509330621,1.44037463436506,2.42771915713974,0.0151941038509077,1
"gene5743",62.9676939765038,-2.04473894044461,0.842289502630773,-2.42759637162538,0.0151992481369246,1
"gene8802",6.47464810452979,5.63318335212252,2.32315380403183,2.42480000348928,0.0153168221668086,1
"gene5089",10.0173878841243,-2.9634221754545,1.22560255148566,-2.4179308144082,0.0156090443245214,1
"gene6374",6.20145321033721,4.38040558650236,1.81308048428992,2.41600172990551,0.0156919867946218,1
"gene10343",3.61664063576417,-5.59739744817975,2.32758766209429,-2.40480628907587,0.0161810403131101,1
"gene11696",9.8516380523844,3.45464699617746,1.43748760223116,2.40325341993588,0.0162499219010634,1
"HMCES",6.85561136182186,-4.77372337608609,1.98952004631363,-2.39943467015137,0.0164204096258411,1
"SNX21",10.7354826202992,-3.39865817987462,1.41686179491156,-2.39872243861777,0.0164523804211348,1
"gene7560",9.81918786849343,-3.55823299876011,1.48354024290404,-2.3984742010064,0.0164635362051314,1
"gene5419",6.2199128843363,-4.09902300993282,1.71431865185213,-2.39105081514704,0.0168002274528199,1
"ATG13.1",11.3776168482707,3.36410923356673,1.409616373279,2.38654239361683,0.0170076463492295,1
"gene7189",4.38398684036866,-4.82494699469169,2.02594033146517,-2.3815839586955,0.0172383606752716,1
"gene7956",25.9740801001799,2.19737156498059,0.922933331883151,2.38085622121489,0.0172724520554488,1
"gene9173",8.19051924238242,-3.932631492363,1.65316986239791,-2.37884296212536,0.0173670728739918,1
"DHX9",12.0576978488709,3.93636667694362,1.66392412314535,2.36571284843364,0.0179953958236739,1
"UQCRH",31.9325115604171,-2.13858849705773,0.904670378520158,-2.36394221346784,0.0180816327202546,1
"PKN2.1",5.56106508213978,3.92969949943384,1.66265293918644,2.36351159452236,0.0181026601933698,1
"gene11929",6.46903523312084,-5.02922448357541,2.12852805812302,-2.36277105410125,0.0181388714675302,1
"gene9117",64.8216781491949,-1.93350376518607,0.818986077029919,-2.36085059247648,0.018233074750693,1
"Cyp28c1.1",4.30012089584897,-4.14775743584508,1.75940852333313,-2.35747262835087,0.0183998117211135,1
"gene2518",29.2163520531092,-2.77559800538343,1.17840465131878,-2.35538615897111,0.0185034657132867,1
"gene6991",4.93640130291889,4.21615775374269,1.79005598269408,2.35532172988091,0.018506674611969,1
"DNAJC14",4.80261599643704,-3.9771047596298,1.68882474170566,-2.3549541059027,0.0185249934876135,1
"ABCC4",8.65480149935578,3.85665125796458,1.63828221329682,2.35408235935346,0.0185684964686126,1
"SRPK2",16.3056598985582,-3.05724711266855,1.30142271429635,-2.34915764039168,0.0188159387632068,1
"DHODH",4.25854099803299,4.36692723150529,1.85936822081127,2.34860808237324,0.0188437293597123,1
"gene6789",9.00066204011502,-3.20914657722578,1.36751246302717,-2.34670371494963,0.0189403092351911,1
"gene7866",5.94067386256128,4.23993584739154,1.80735811218911,2.34593012795679,0.0189796651132244,1
"ARNT",11.0777760978154,-3.47626322972616,1.48362695003539,-2.34308444561703,0.0191250538519417,1
"SEC22B",8.17606183669314,3.35803275265491,1.43406049877076,2.34162558381138,0.0191999653479304,1
"gene2241",6.25784681525622,5.52221661120573,2.36214563852233,2.33779684078253,0.0193977895838672,1
"gene9669",13.4280107691112,-3.56631243311208,1.5256004846772,-2.33764505775355,0.0194056685058753,1
"MT-ND2",1102.91149104494,-1.34808733048117,0.577015642695898,-2.33630985146732,0.0194750984501047,1
"gene4064",25.372827406258,2.32602236143674,0.997600399386176,2.33161731176927,0.0197208322795352,1
"RIOK1",10.9053830596158,3.43113710363817,1.47204271373707,2.33086789644002,0.0197603265675034,1
"gene5908",5.24349453295448,5.04953377299166,2.16742676214254,2.32973674644495,0.0198200691187579,1
"gene7082",4.44144886034288,-5.3508213927564,2.29860696991969,-2.32785398407773,0.0199198583920701,1
"EPT1",16.6533940210846,-2.79709593589627,1.20177760397783,-2.32746551994146,0.0199405020792436,1
"OSER1",53.1134821342653,-1.63186222834819,0.701358975071913,-2.32671468726962,0.0199804556239049,1
"gene4534",273.520273713856,1.43741280893418,0.618365638054382,2.32453538889522,0.0200968171406239,1
"C10orf2",4.43437532336155,3.98723762488469,1.7157060805884,2.32396310183693,0.020127471722633,1
"TMEM63C",46.7242948250696,-1.61601867147313,0.696443575110932,-2.32038707689381,0.0203199473484139,1
"gene6598",6.23232875387134,-4.48570550272077,1.9373666811702,-2.31536215953261,0.020593120585488,1
"UTP11L",3.30842832691081,-4.69070748358515,2.02975140188774,-2.31097634874035,0.0208341613157004,1
"CDC14A",3.82633156087509,-6.10786599195905,2.6474241914275,-2.30709759763345,0.0210493798589455,1
"gene6357",10.3974363340749,-4.59728176570244,1.99357254944053,-2.30605190013908,0.0211077325051681,1
"MED10.1",7.17324701977603,-3.51644913398751,1.52489567172132,-2.30602604440349,0.021109177106275,1
"gene13201",73.3046155476393,-1.62071766222125,0.703928502365455,-2.30238959890819,0.0213132110050144,1
"gene3569",18.9170002801863,2.61652699318408,1.13694886320392,2.30135855522183,0.0213713725013236,1
"gene1876",6.42050120310423,-4.07079596690711,1.76948823853209,-2.30054988683288,0.0214170864069072,1
"gene6491",25.4037856751451,1.96219650983213,0.853307672982926,2.29951818313416,0.0214755320618865,1
"gene7418",5.30985999889417,4.2448519521912,1.85183599880478,2.29223967723434,0.0218918165660032,1
"gene14419",6.45130704779689,3.85586671720298,1.68506165958264,2.28826446514604,0.0221221245672574,1
"ITM2B",30.1369649644937,-1.62233097219018,0.709645033452935,-2.28611615062867,0.0222474643832904,1
"SENP8",5.16876724252412,-4.43464513998403,1.94563116882903,-2.27928356156681,0.0226502145653723,1
"gene10622",15.0016350377929,2.66568449510712,1.17225916913754,2.27397197248483,0.0229676717321623,1
"gene5134",23.4566535737078,2.02959756293404,0.892652128271982,2.27367134256766,0.0229857544414754,1
"gene1844",27.2739467722064,1.73622183832293,0.764509963482484,2.27102578286112,0.0231454171945624,1
"gene10033",23.0878205101569,2.05958196604923,0.907799530458168,2.26876297788979,0.0232827434806777,1
"gene9619",3.6045357435465,-5.96795437889841,2.63628386245918,-2.26377533310521,0.0235879363948293,1
"gene11460",6.88450233565949,-3.51666714741046,1.55387137797776,-2.26316489076923,0.0236255266209458,1
"SYS1",29.5091507054357,-2.03043814768652,0.897433733882244,-2.26249367616589,0.0236669191105402,1
"gene12550",9.68250698378472,3.79456419942455,1.67812724319566,2.26118979642959,0.023747506681435,1
"gene300",6.71413643044261,-4.03026366697236,1.78375339667482,-2.2594287273596,0.0238567291205261,1
"BLZF1",7.41070268743183,-2.65353837422179,1.17481135606018,-2.25869315999858,0.023902478246513,1
"gene2140",5.83615280741228,-4.59978784376861,2.03659985296642,-2.25856239607833,0.0239106191607869,1
"FBXO11",12.4772349514599,3.31223509378474,1.46805988961098,2.25619889026628,0.0240581780324254,1
"SMARCE1.1",13.7766019072558,-2.50920324939323,1.11236671121262,-2.25573385476259,0.0240873040049267,1
"gene3623",18.2298420140472,-2.4523628355133,1.087796929877,-2.25443073808876,0.0241690833715626,1
"CYFIP1.1",29.2150438681638,2.28063249556107,1.01262028252693,2.2522089818998,0.0243090686871573,1
"gene10427",5.09595037477052,-4.35611556649949,1.93484480913719,-2.25140308200844,0.0243600191113484,1
"gene11854",6.03013695744954,-4.13165435714114,1.83613186384715,-2.25019479182955,0.0244365827698016,1
"gene6888",56.2053015904443,-1.31195851052027,0.584035365898862,-2.24636826316347,0.0246804294152394,1
"gene6641",7.17973181142898,-3.55342826632402,1.58206230813677,-2.24607352570643,0.0246992987761843,1
"EFTUD2",59.3421904658159,-1.5107753502658,0.673087016264625,-2.24454686208333,0.0247972373124806,1
"gene7793",87.9829969912886,1.52062744866899,0.677760449984585,2.24360605388463,0.0248577594079825,1
"gene1644",6.92709370987066,-4.61141900514457,2.05815897683177,-2.24055530066154,0.025054894871556,1
"EIF2D",12.2535227429466,2.19377492806338,0.979334418951001,2.2400672187272,0.0250865593249321,1
"gene13410",23.3283009453193,-1.99397510378649,0.890854188519514,-2.23827325445955,0.0252032411324477,1
"gene12688",40.6995820310189,-1.83265837099691,0.81958069614188,-2.23609265033208,0.0253457027908536,1
"gene6160",5.62674522588507,-4.253720096888,1.90381972540179,-2.23430823839704,0.0254627986438844,1
"gene11079",16.8594640978722,-2.73200057081048,1.22444908856162,-2.23120797453474,0.0256673559918042,1
"gene6424",20.1653407734652,2.05598597871442,0.921990216996008,2.22994337772168,0.0257512021453599,1
"gene14573",3.86680076809438,-6.11280054201867,2.74314007250222,-2.22839533543861,0.0258541638790828,1
"TNKS2",20.7626958781837,1.93802152978028,0.869993068573313,2.22762870163829,0.0259052850753134,1
"gene12057",3.81626974668558,-4.53800867405748,2.03844433795921,-2.22621171917832,0.0260000033568249,1
"KIF14-2",6.94370719397915,-3.85055958336887,1.73122600168739,-2.22418077109274,0.0261362842520839,1
"CTSE",30.0124338404315,1.98904572139743,0.894642069781261,2.22328659536852,0.0261964808204738,1
"gene12868",24.7899969570545,1.91017584435969,0.86017111972378,2.22069283722649,0.0263717729203198,1
"TpnC4",7.41044889795076,3.33708984469515,1.50285291821153,2.22050328695269,0.0263846228079038,1
"gene11164",29.1789534933539,-2.36716423698282,1.06736143021472,-2.21777194675904,0.0265703858078038,1
"DYNC1I2",277.267262597278,0.846180374967096,0.381777371870014,2.2164235947834,0.0266625052526301,1
"ZFYVE28",43.9617463329886,-1.43977763574331,0.650893768675307,-2.21200095166609,0.0269665991781709,1
"gene5604",5.48424033181638,4.78025874970821,2.16252617420255,2.21049752217264,0.0270706522969435,1
"gene8428",27.4699099488892,-1.79850771046927,0.815584978688832,-2.20517512885122,0.0274418077382294,1
"EEF1D",57.5723960227019,1.3252146299604,0.601340410237038,2.2037677950797,0.0275406785438014,1
"gene12433",20.0102813854912,-3.01967111703781,1.37141099420123,-2.2018717436319,0.0276743694644811,1
"MRPS24",4.79712568114233,4.9032474041959,2.22801758357091,2.20072204113278,0.0277557074672787,1
"gene6080",4.6242333004322,5.21396516753398,2.37104585858126,2.19901489828367,0.0278768629709948,1
"gene14205",34.7600939241833,1.38634925948708,0.63218518373198,2.19294803984972,0.0283111229553222,1
"gene9113",10.5730409896423,-3.57952081611368,1.63258313259235,-2.19255040962589,0.0283397873737825,1
"gene9025",6.24412012037798,4.13284495746234,1.88727138437107,2.18985196919075,0.0285349743092822,1
"gene10987",7.288403552634,-3.16010779655183,1.44331214194973,-2.18948327579572,0.0285617328020928,1
"gene9436",38.7798464863243,1.53577820405534,0.701439481970001,2.18946643799132,0.0285629553476327,1
"VPS52",21.5623344471611,-1.80668285351294,0.82551389958531,-2.18855534040131,0.0286291748129383,1
"gene4347",56.7782400761658,1.68824677406203,0.771616430197484,2.18793523309236,0.0286743203998639,1
"Sod.1",4.54692695985947,3.82646356086534,1.75351978384177,2.18216161353023,0.0290976072380405,1
"NUP160",17.6796948593245,-2.67175716446869,1.22585315199793,-2.17950833679727,0.0292939260271109,1
"gene6948",3.38594198077165,-5.10134650140694,2.34216770429576,-2.17804493335408,0.0294026916475914,1
"gene3086",6.51770583565762,4.15136876120158,1.90674116750574,2.17720623645637,0.0294651832094939,1
"ATG101",9.42999537660474,4.07869263756849,1.87397759853522,2.1764895379521,0.0295186751298647,1
"METTL25",6.80327988406618,-3.66235395651931,1.68438904473061,-2.17429219691051,0.029683198063731,1
"CYP6A9-2",19.0665168270565,-2.1018187843125,0.967710020993085,-2.17195103772468,0.0298593562152812,1
"gene13007",2.78288438028869,-5.23855843350801,2.4134995370664,-2.17052390234782,0.0299671799025755,1
"gene6706",72.8637828756123,-1.65694027107052,0.763633642604029,-2.16981046751721,0.0300212070697495,1
"gene6281",19.8238904297603,3.27635657773387,1.51061170916225,2.16889393737777,0.0300907371341302,1
"SNIP1",9.71795178569858,-2.83476576695387,1.3076736800041,-2.16779293664837,0.0301744445021985,1
"gene4183",71.3732594712447,-1.48008740402349,0.683717849634211,-2.16476343979513,0.030405805972688,1
"gene11389",9.96200575047158,-2.74868330689219,1.26998564955016,-2.16434202060929,0.0304381100173094,1
"gene4728",7.93028036132074,3.25457992029981,1.50386692800117,2.16414089551498,0.0304535377263866,1
"SMS",9.0914591047484,3.85285738990343,1.78326224466994,2.16056690563565,0.030728810159182,1
"dap",4.30341125677196,3.76466615334099,1.74399884060313,2.15864028443909,0.0308780848904952,1
"gene10185",4.08776647446161,-4.78998574449853,2.22292914490684,-2.15480810779476,0.0311768535284654,1
"gene2453",4.97730036386235,4.18566066015031,1.94426075683515,2.1528288556128,0.031332131454384,1
"gene767",15.9019473588299,2.37646856561244,1.10713509169509,2.14650279215151,0.0318328862461954,1
"GIGYF1",99.6383919952671,-1.5305841469625,0.713155609074474,-2.14621343152426,0.0318559544645909,1
"gene70",8.15180881183059,3.97113856191678,1.85043999745661,2.14605097564634,0.0318689119465414,1
"CAPN7",94.9790850511395,-1.18519780995461,0.552879393421394,-2.14368237278699,0.0320583455363225,1
"Ppib.9",3.47763669153844,-4.77181169680815,2.22675884132043,-2.14294049641162,0.0321178766679415,1
"CHT5",5.54512166545486,5.37288734595011,2.51229283187528,2.13863896667633,0.0324649191028143,1
"gene14368",16.7579811420852,-2.16546448535679,1.01583703645616,-2.13170460186331,0.0330311382792712,1
"SLC12A8",6.92012062796543,4.25771457330989,1.99768193024252,2.13132756964618,0.0330621653135141,1
"gene8410",16.8670144672711,-2.32045151750421,1.08903767985351,-2.13073574994792,0.0331109181195873,1
"SUMO1",32.8367324558598,-1.74017393964064,0.817000557515168,-2.12995440900704,0.033175377499533,1
"ttk",11.1102354544537,2.74528051794965,1.29031075609831,2.12761189889707,0.0333692748555918,1
"ALDH5A1",9.57256446895157,3.68827220888965,1.73444881163621,2.12648086478279,0.0334632408841423,1
"gene5489",14.3730400932411,-2.06632695677649,0.972505652333813,-2.12474544679276,0.0336078590636599,1
"gene14586",3.38130787352842,-4.96567308317913,2.33712772178937,-2.12469050659212,0.0336124461302851,1
"gene7869",12.4560335413638,-1.92057268703045,0.905381075181378,-2.12128653853925,0.0338976965076143,1
"SMAD2",8.59400410987226,-2.95965386487942,1.39584438502652,-2.12033224951733,0.0339780358240685,1
"PDCD4",35.8929418500482,1.44933778279714,0.683984323995703,2.11896344982059,0.0340935559676163,1
"gene14558",3.98922188767433,5.04444313797289,2.38243679823399,2.11734604742176,0.0342304895408909,1
"gene7535",4.6234353720484,-4.75416849387963,2.24675503220717,-2.1160155093585,0.0343434885266992,1
"gene8446",17.812317749862,-2.00511175854387,0.948396042634833,-2.11421354413634,0.0344970325810848,1
